id,dateAdded,dateUpdated,address,city,province,postalCode,latitude,longitude,primaryCategories,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,priceRangeMin,priceRangeMax
2061,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,11.26,11.26,Premium mozzarella cheese ham bacon and pineapple,Hawaiian Pizza,Jets Pizza,0,25
2062,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,11.26,11.26,Premium mozzarella cheese grilled chicken bacon red onions and sweet baby ray39s BBQ sauce,BBQ Chicken Pizza,Jets Pizza,0,25
2063,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,11,11,Six large slices,Large Cheese New York Style Crust Pizza,Jets Pizza,0,25
2064,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,7.99,7.99,Cut in to crispy squares,Thin Crust Cheese Pizza,Jets Pizza,0,25
2065,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,12.35,12.35,Premium mozzarella cheese mushrooms onions green peppers black olives and tomatoes,Veggie Pizza,Jets Pizza,0,25
2066,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,12.35,12.35,Premium mozzarella cheese grilled chicken onions green peppers mild peppers and tomatoes,Grilled Chicken Pizza,Jets Pizza,0,25
2067,2015-10-19T17:10:56Z,2019-04-01T18:45:01Z,1607 Montford Dr,Charlotte,NC,28209,35.171,-80.8494,Accommodation & Food Services,,6.99,6.99,Baked pizza dough with pepperoni ham premium mozzarella cheese mushrooms and pizza sauce Topped with butter and Romano cheese,Pizza Sub,Jets Pizza,0,25
2068,2017-06-19T14:47:44Z,2019-04-01T18:44:49Z,211 Mineola Ave,Roslyn Heights,NY,11577,40.7859,-73.649,Accommodation & Food Services,,13.5,13.5,,Build Your Own Skinny Pizza,Skinny Pizza,0,25
2069,2017-03-04T04:24:21Z,2019-04-01T18:43:57Z,1149 W Chester Pike,West Chester,PA,19382,39.9697,-75.5671,Accommodation & Food Services,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,11.99,11.99,Hamampcomma pineapple and bacon,Hawaiian Pizza,Pat's Pizzeria,0,25
2070,2017-03-04T04:24:21Z,2019-04-01T18:43:57Z,1149 W Chester Pike,West Chester,PA,19382,39.9697,-75.5671,Accommodation & Food Services,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,25,25,,Happy Birthday Pizza,Pat's Pizzeria,0,25
2071,2017-03-04T04:24:21Z,2019-04-01T18:43:57Z,1149 W Chester Pike,West Chester,PA,19382,39.9697,-75.5671,Accommodation & Food Services,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,11.99,11.99,Black olivesampcomma mushroomsampcomma onionsampcomma tomatoes and fresh peppers,Vegetarian Pizza,Pat's Pizzeria,0,25
2072,2017-03-04T04:24:21Z,2019-04-01T18:43:57Z,1149 W Chester Pike,West Chester,PA,19382,39.9697,-75.5671,Accommodation & Food Services,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,6.99,6.99,,White Pizza,Pat's Pizzeria,0,25
2073,2017-03-04T04:24:21Z,2019-04-01T18:43:57Z,1149 W Chester Pike,West Chester,PA,19382,39.9697,-75.5671,Accommodation & Food Services,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,3.99,3.99,,Medium Cheese Pizza Special,Pat's Pizzeria,0,25
2074,2017-07-06T16:49:11Z,2019-04-01T18:42:24Z,108 S Main St,Saint Charles,MO,63301,38.7808,-90.4813,Accommodation & Food Services,http://www.citysearch.com/profile/menu/601712180?singlePlatformId=frankie-toccos-pizzeria,16.49,14.49,,Margherita Pizza,Frankie Tocco's Pizzeria,0,25
2075,2017-07-06T16:49:11Z,2019-04-01T18:42:24Z,108 S Main St,Saint Charles,MO,63301,38.7808,-90.4813,Accommodation & Food Services,http://www.citysearch.com/profile/menu/601712180?singlePlatformId=frankie-toccos-pizzeria,10.25,10.25,,Cheese Pizza,Frankie Tocco's Pizzeria,0,25
2076,2017-07-23T03:31:19Z,2019-04-01T18:41:39Z,11055 Reading Rd,Cincinnati,OH,45241,39.2694,-84.4134,Accommodation & Food Services,,25.99,25.99,,Pizza,Roc-a-Fellas,0,25
2077,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,4.69,4.69,4 pieces with dipping sauce,Pizza Logs,Franco's Pizza,0,25
2078,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,5.89,5.89,this pizza is layered with olives oil mozzarella cheeseampcomma pepperoniampcomma parmesan cheese Francoampaposs special and covered with homemade tomato sauceampcomma taste the Italian tradition,ampaposOld World Pizzaampapos,Franco's Pizza,0,25
2079,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,15.49,15.49,cheese and one topping,Medium Pizza,Franco's Pizza,0,25
2080,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,6.19,6.19,homemade tomato sauceampcomma mozzarella cheeseampcomma grilled chicken breastampcomma mushroomsampcomma roasted sweet peppers and a hint of onionampcomma this blend of ingredients makes this pizza a favorite,Chicken Cacciatore Pizza,Franco's Pizza,0,25
2081,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,4.55,4.55,8x8 cut in 4 slices,Personal Pizza,Franco's Pizza,0,25
2082,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,4.45,4.45,mozzarella and pepperoni,Pizza,Franco's Pizza,0,25
2083,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,6.19,6.19,three cheese top this one fetaampcomma mozzarella and parmesanampcomma smother a generous portion of grilled chicken breastampcomma black olivesampcomma fresh onions and tomatoes,Greek Pizza,Franco's Pizza,0,25
2084,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,5.89,5.89,Francoampaposs special seasoningampcomma grated parmesan cheeseampcomma mozzarella cheeseampcomma onionsampcomma tomatoesampcomma roasted sweet peppers and broccoli,Veggie Pizza,Franco's Pizza,0,25
2085,2017-06-24T06:33:24Z,2019-04-01T18:40:58Z,1924 Eggert Rd,Buffalo,NY,14226,42.9771,-78.8141,Accommodation & Food Services,,23.49,23.49,18 slicesampcomma cheese and one topping,Large Pizza,Franco's Pizza,0,25
2086,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,6.99,6.99,,"Personal 9"" Pizza",Peppino's,0,25
2087,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,16.99,16.99,,Large Breakfast Pizza,Peppino's,0,25
2088,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,6.99,6.99,,Assorted Pizza and Wings,Peppino's,0,25
2089,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,7.99,7.99,,"Assorted Pizza, Wings and Salad",Peppino's,0,25
2090,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,6.99,6.99,,Package 2 Assorted Pizza and Wings,Peppino's,0,25
2091,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,19.99,19.99,,Pizza Bianco,Peppino's,0,25
2092,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,7.99,7.99,,"Package 3 Assorted Pizza, Wings, and Salad",Peppino's,0,25
2093,2017-06-19T15:47:08Z,2019-04-01T18:40:46Z,1849 Grant Blvd,Syracuse,NY,13208,43.072,-76.1411,Accommodation & Food Services,,2.99,2.99,,Deluxe Breakfast Pizza Slice,Peppino's,0,25
2094,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,15.99,15.99,,2 Medium Cheese Pizzas,Original Mama's Pizza,0,25
2095,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,8.5,8.5,,Cheese Pizza,Original Mama's Pizza,0,25
2096,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,10.99,10.99,,All You Can Eat Pizza & Wings!!,Original Mama's Pizza,0,25
2097,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,33.99,33.99,,2 Large Cheese Pizzas and 20 Jumbo Wings,Original Mama's Pizza,0,25
2098,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,15.99,15.99,Same great Mamas pizza now Gluten Free,Specialty Gluten Free Pizza,Original Mama's Pizza,0,25
2099,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,4.5,4.5,,Pizza Fries,Original Mama's Pizza,0,25
2100,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,11.99,11.99,,All You Can Eat Pizza & Wings,Original Mama's Pizza,0,25
2101,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,26.95,26.95,,Counter Style Stuffed Pizza,Original Mama's Pizza,0,25
2102,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,4.99,4.99,,Pizza Fries,Original Mama's Pizza,0,25
2103,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,15.99,15.99,Includes any Specialty Pizza,Large Unlimited Topping Pizza,Original Mama's Pizza,0,25
2104,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,15.99,15.99,,Large Unlimited Topping Pizza,Original Mama's Pizza,0,25
2105,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,14.99,14.99,,Cheese Pizza,Original Mama's Pizza,0,25
2106,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,35.99,35.99,,2 Large Cheese Pizzas and 20 Jumbo Wings & 2 Liter Soda,Original Mama's Pizza,0,25
2107,2015-10-23T00:57:11Z,2019-04-01T18:40:03Z,1814 State Hill Rd,Reading,PA,19610,40.3385,-75.9742,Accommodation & Food Services,,7.99,7.99,,Large Cheese Pizza,Original Mama's Pizza,0,25
2108,2016-05-03T09:09:47Z,2019-04-01T18:38:48Z,320 S Tryon St,Charlotte,NC,28202,35.2257,-80.8464,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44073327?singlePlatformId=pie-in-the-sky-pizza-3,11.99,11.99,,Pizza Verde,Pie In The Sky Pizza,0,25
2109,2014-01-09T05:14:22Z,2019-04-01T18:38:48Z,1427 E 10th St,Charlotte,NC,28204,35.2221,-80.8216,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44761958?singlePlatformId=intermezzo-11,11.95,11.95,,Piroska (Balkan Style Stuffed Pizza),Intermezzo,25,40
2110,2014-01-09T05:14:22Z,2019-04-01T18:38:48Z,1427 E 10th St,Charlotte,NC,28204,35.2221,-80.8216,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44761958?singlePlatformId=intermezzo-11,11.95,11.95,"Ham, mushrooms, mozzarella, ricotta cheese, sour cream",Piroska (balkan Style Stuffed Pizza),Intermezzo,25,40
2111,2014-01-09T05:14:22Z,2019-04-01T18:38:48Z,1427 E 10th St,Charlotte,NC,28204,35.2221,-80.8216,Accommodation & Food Services,http://www.citysearch.com/profile/menu/44761958?singlePlatformId=intermezzo-11,13,13,,Grilled Veggie Pizza,Intermezzo,25,40
2112,2017-06-19T15:43:24Z,2019-04-01T18:38:48Z,8016 Cambridge Commons Dr Ste B,Charlotte,NC,28215,35.2524,-80.6575,Accommodation & Food Services,,20.99,20.99,,Add to Large Pizzas,Papa John's Pizza,0,25
2113,2016-04-01T06:47:40Z,2019-04-01T18:38:41Z,709 W 3rd St,Jamestown,NY,14701,42.0936,-79.2553,Accommodation & Food Services,,21,21,,Medium Pizza Offers,Papa John's Pizza,0,25
2114,2016-08-03T18:31:52Z,2019-04-01T18:38:21Z,1465 Jefferson Rd,Rochester,NY,14623,43.0971,-77.5789,Accommodation & Food Services,http://www.citysearch.com/profile/menu/7795135?singlePlatformId=marks-pizzeria-11,11.49,11.49,,Traditional Pizza,Mark's Pizzeria,0,25
2115,2017-06-19T14:50:48Z,2019-04-01T17:59:58Z,1431 1st Ave,New York,NY,10021,40.769293,-73.954966,Accommodation & Food Services,,20,20,,Pollo Alla Pizzaiola,Numero 28 Pizza,25,40
2116,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,10.75,10.75,,Deep Dish Pan Pizza,Mr Mikes Pub Pizza,0,25
2117,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,14.5,14.5,,Grilled Chicken Spinach Pizza,Mr Mikes Pub Pizza,0,25
2118,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,14.5,14.5,,Taco Pizza,Mr Mikes Pub Pizza,0,25
2119,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,16.5,16.5,,Taco Pizza,Mr Mikes Pub Pizza,0,25
2120,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,13.5,13.5,,Hawaiian Pizza,Mr Mikes Pub Pizza,0,25
2121,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,16.5,16.5,,Hawaiian Pizza,Mr Mikes Pub Pizza,0,25
2122,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,16.25,16.25,,The Deluxe Pizza,Mr Mikes Pub Pizza,0,25
2123,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,14.5,14.5,,Blt Pizza,Mr Mikes Pub Pizza,0,25
2124,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,16.5,16.5,,Steak Portabella Pizza,Mr Mikes Pub Pizza,0,25
2125,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,11.5,11.5,,Blt Pizza,Mr Mikes Pub Pizza,0,25
2126,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,13.5,13.5,,Grilled Chicken Spinach Pizza,Mr Mikes Pub Pizza,0,25
2127,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,14.5,14.5,,Chicken Bacon Ranch Pizza,Mr Mikes Pub Pizza,0,25
2128,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,14.5,14.5,,Chicken Teriyaki Pizza,Mr Mikes Pub Pizza,0,25
2129,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,11.5,11.5,,Chicken Teriyaki Pizza,Mr Mikes Pub Pizza,0,25
2130,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,16.5,16.5,,Chicken Teriyaki Pizza,Mr Mikes Pub Pizza,0,25
2131,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,9.95,6.95,,Pizza,Mr Mikes Pub Pizza,0,25
2132,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,11.5,11.5,,Buffalo Chicken Pizza,Mr Mikes Pub Pizza,0,25
2133,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,16.5,16.5,,Grilled Chicken Spinach Pizza,Mr Mikes Pub Pizza,0,25
2134,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,13.5,13.5,,Chicken Teriyaki Pizza,Mr Mikes Pub Pizza,0,25
2135,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,8.75,8.75,,Deep Dish Pan Pizza,Mr Mikes Pub Pizza,0,25
2136,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,11.5,11.5,,Grilled Chicken Spinach Pizza,Mr Mikes Pub Pizza,0,25
2137,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,11.5,11.5,,Taco Pizza,Mr Mikes Pub Pizza,0,25
2138,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,14.5,14.5,,Gyro Pizza,Mr Mikes Pub Pizza,0,25
2139,2017-07-19T23:45:46Z,2019-04-01T17:53:04Z,9371 State Route 30,Irwin,PA,15642,40.32312,-79.697851,Accommodation & Food Services,,11.5,11.5,,Gyro Pizza,Mr Mikes Pub Pizza,0,25
2140,2017-06-19T16:03:41Z,2019-04-01T17:51:14Z,4005 Shelbyville Rd,Louisville,KY,40207,38.252732,-85.652416,Accommodation & Food Services,,8,8,,Pizza Steak,Spinellis Pizzeria,0,25
2141,2017-06-19T16:03:41Z,2019-04-01T17:51:14Z,4005 Shelbyville Rd,Louisville,KY,40207,38.252732,-85.652416,Accommodation & Food Services,,6.75,6.75,Pepperoni sausage ham and bacon,Meat Lovers39 Pizza,Spinellis Pizzeria,0,25
2142,2017-06-19T16:03:41Z,2019-04-01T17:51:14Z,4005 Shelbyville Rd,Louisville,KY,40207,38.252732,-85.652416,Accommodation & Food Services,,6.75,6.75,Our housemade ranch grilled chicken and bacon,Chicken Bacon Ranch Pizza,Spinellis Pizzeria,0,25
2143,2017-06-19T16:03:41Z,2019-04-01T17:51:14Z,4005 Shelbyville Rd,Louisville,KY,40207,38.252732,-85.652416,Accommodation & Food Services,,6.75,6.75,Our housemade ranch breaded chicken hot sauce Fritos and mozzarella,Buffalo Chicken Pizza,Spinellis Pizzeria,0,25
2144,2017-06-19T16:03:41Z,2019-04-01T17:51:14Z,4005 Shelbyville Rd,Louisville,KY,40207,38.252732,-85.652416,Accommodation & Food Services,,20,3.85,,Sicilian Pizza,Spinellis Pizzeria,0,25
2145,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,21.99,17.99,,Sweet & Spicy Chicken Pizza,North End Pizzeria,0,25
2146,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,22.5,18.5,,Pizza Bianca,North End Pizzeria,0,25
2147,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,20.99,15.99,,Vegetarian Pizza,North End Pizzeria,0,25
2148,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,20.99,16.5,,Bbq Pork Pizza,North End Pizzeria,0,25
2149,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,21.5,16.5,,Vegetarian White Pizza,North End Pizzeria,0,25
2150,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,21,17.5,,Pizza Fugazza,North End Pizzeria,0,25
2151,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,19.5,14.5,,Margarita Pizza,North End Pizzeria,0,25
2152,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,20.99,15.99,,Spinach Feta & Tomato Pizza,North End Pizzeria,0,25
2153,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,22.99,17.99,,Positano Chicken Pizza,North End Pizzeria,0,25
2154,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,20.5,15.5,,Pizza Melanzane,North End Pizzeria,0,25
2155,2017-06-22T19:35:40Z,2019-04-01T15:39:23Z,11628 Santa Monica Blvd,Los Angeles,CA,90025,34.043934,-118.454518,Accommodation & Food Services,,20.99,15.99,,Chicken Pesto Pizza,North End Pizzeria,0,25
2156,2016-05-05T12:46:56Z,2019-04-01T15:34:50Z,1754 Central Park Dr,Okemos,MI,48864,42.727718,-84.410402,Accommodation & Food Services,,9,9,,Cheese Pizza Deep Dish,Guidos Premium Pizza,0,25
2157,2016-05-05T12:46:56Z,2019-04-01T15:34:50Z,1754 Central Park Dr,Okemos,MI,48864,42.727718,-84.410402,Accommodation & Food Services,,3.5,3.5,,Cheese Pizza,Guidos Premium Pizza,0,25
2158,2016-03-29T04:46:40Z,2019-04-01T15:13:25Z,605 E William St,Ann Arbor,MI,48104,42.277918,-83.741812,Accommodation & Food Services,,13.99,13.99,,Grilled Veggie Pizza,NYPD New York Pizza Depot,0,25
2159,2016-03-29T04:46:40Z,2019-04-01T15:13:25Z,605 E William St,Ann Arbor,MI,48104,42.277918,-83.741812,Accommodation & Food Services,,13.99,13.99,,Supreme Pizza,NYPD New York Pizza Depot,0,25
